t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
448.0,4.992556415133328e-05,1.0407443886531712e-05,0.0,1.5083251999996328e-07,4.524975602839875e-06,0.0,1.0558276406626375e-06,0.0,5.098139179199592e-05,6.033300804001406e-07,3.01665040189325e-05,4.524975602839875e-07
449.0,5.3334658982349694e-05,1.1312439007099688e-05,4.612047334288246e-06,1.5083251999996328e-07,4.1496018318967195e-06,0.0,1.2031931534359336e-06,0.0,5.9149899470073875e-05,1.5083252010001345e-06,2.767593263267206e-05,4.524975602839875e-07
450.0,5.5105549130220464e-05,1.2368266647762324e-05,9.445898563700543e-06,3.0166504010010683e-07,3.811213752387111e-06,0.0,1.3384217008019296e-06,0.0,6.588986939472294e-05,2.7149853616998017e-06,2.5423915400934396e-05,3.01665040189325e-07
451.0,5.6164766875826255e-05,1.3725759328614288e-05,1.440068992530346e-05,6.033300802999603e-07,3.5091803187120233e-06,0.0,1.4627667661754844e-06,0.0,7.202822356730521e-05,4.37414308280008e-06,2.3383654402693306e-05,4.524975602839875e-07
452.0,5.704213677995362e-05,1.3424094288424962e-05,1.9438431884349673e-05,1.3574926808002444e-06,3.241925051969784e-06,0.0,1.577438759553062e-06,0.0,7.805800742385636e-05,4.8266406429998965e-06,2.1534067111881618e-05,4.524975602839875e-07
453.0,5.8031978828480665e-05,1.2066601607573e-05,2.455766586032993e-05,2.8658178817999452e-06,3.007412913899786e-06,0.0,1.6835866186785096e-06,0.0,8.427323130748911e-05,4.97747316310004e-06,1.985787492780147e-05,4.524975602839875e-07
454.0,5.929994906508694e-05,1.1312439007099688e-05,2.977616140433114e-05,4.22331056260019e-06,2.80346844641829e-06,0.0,1.7822882421665444e-06,0.0,9.085839871158463e-05,5.580803243500181e-06,1.8340325428059836e-05,6.0333008037865e-07
455.0,6.093005438710553e-05,1.0859941446815698e-05,3.5123477195622565e-05,4.82664064300033e-06,2.627925288912461e-06,0.0,1.8745449200616916e-06,0.0,9.792807650278978e-05,5.7316357635998905e-06,1.6968672085411915e-05,4.524975602839875e-07
456.0,6.296965848190247e-05,1.0709108926721035e-05,4.063411582069093e-05,5.580803243500181e-06,2.4787395943193767e-06,0.0,1.9612867144728854e-06,0.0,0.00010556506101706629,6.334965844000031e-06,1.5731557199683795e-05,4.524975602839875e-07
457.0,6.544570300421522e-05,9.804113806153062e-06,4.634529388084118e-05,6.485798363999994e-06,2.354027930545639e-06,0.0,2.0433770944779793e-06,0.0,0.00011383437397953437,6.334965844000031e-06,1.4618781537937095e-05,4.524975602839875e-07
458.0,6.836878747965044e-05,9.200783725774413e-06,5.2296725409904524e-05,7.994123565000129e-06,2.2520732253042637e-06,1.508325200946625e-07,2.121617793644549e-06,0.0,0.00012278713068319952,7.239960964600025e-06,1.3621237687865442e-05,4.524975602839875e-07
459.0,7.174792683681364e-05,7.692458524827787e-06,5.85285978304108e-05,9.95494632620008e-06,2.1713484714660456e-06,1.508325200946625e-07,2.196756117688021e-06,0.0,0.00013247328078491244,7.692458524799842e-06,1.2730655744614792e-05,7.541626004733125e-07
460.0,7.55918947696091e-05,7.84329104492245e-06,6.508175249176913e-05,1.1161606487000361e-05,2.1105087205924337e-06,1.508325200946625e-07,2.2694913216150618e-06,0.0,0.0001429431385829933,9.049951205699833e-06,1.1939544016800463e-05,7.541626004733125e-07
461.0,7.990979441469783e-05,7.692458524827787e-06,7.199859604171105e-05,1.1463271527100034e-05,2.068371717199931e-06,1.508325200946625e-07,2.3404880139770363e-06,0.0,0.0001542488784703859,9.200783725799976e-06,1.1241078309073611e-05,9.04995120567975e-07
462.0,8.471359407122426e-05,7.692458524827787e-06,7.932189726462571e-05,1.1764936567300321e-05,2.043949056674945e-06,1.508325200946625e-07,2.410363522468899e-06,0.0,0.00016644585485831888,9.50244876599983e-06,1.0629222066239488e-05,1.0558276406626377e-06
463.0,9.001936843854514e-05,7.2399609645438e-06,8.709679514438903e-05,1.2669931687900315e-05,2.0363924870537163e-06,1.508325200946625e-07,2.4797203730752164e-06,0.0,0.0001795958839560094,9.954946326299827e-06,1.00984088693648e-05,9.04995120567975e-07
464.0,9.584554576185016e-05,7.2399609645438e-06,9.536688212791201e-05,1.2971596728100169e-05,2.0450633067371984e-06,1.508325200946625e-07,2.5490945959788582e-06,0.0,0.000193761522485741,1.0256611366399934e-05,9.644036245990448e-06,7.541626004733125e-07
465.0,0.0001022123567821776,7.692458524827787e-06,0.00010417405911981447,1.3876591848700163e-05,2.0695045725793493e-06,1.508325200946625e-07,2.6189615768919183e-06,0.0,0.000209005377478884,1.1614104047299924e-05,9.262369914669824e-06,6.0333008037865e-07
466.0,0.00010914760914059291,7.2399609645438e-06,0.00011357230622899972,1.4781586969199977e-05,2.109233845062194e-06,1.508325200946625e-07,2.689906868910125e-06,0.0,0.00022540982223850277,1.2066601607599921e-05,8.94906780026401e-06,6.0333008037865e-07
467.0,0.00011668049711114779,7.089128444449137e-06,0.0001236171839575361,1.5083252009400264e-05,2.163845677458273e-06,0.0,2.7625082759334234e-06,0.0,0.00024306018934461732,1.2217434127700065e-05,8.700107813233748e-06,6.0333008037865e-07
468.0,0.0001248237208227787,7.692458524827787e-06,0.00013435965274097858,1.5083252009400264e-05,2.23314585761743e-06,0.0,2.8372161465198335e-06,0.0,0.0002620205897102771,1.2820764208100206e-05,8.513209435857769e-06,6.0333008037865e-07
469.0,0.00013354986819836198,6.938295924354474e-06,0.0001458528538464996,1.5837414609900114e-05,2.3165654260403816e-06,0.0,2.9145211492694214e-06,0.0,0.00028231724319413104,1.2820764208100206e-05,8.38564089649074e-06,6.0333008037865e-07
470.0,0.00014279699107067878,7.2399609645438e-06,0.00015814618189198952,1.5988247130000258e-05,2.4132705124012658e-06,0.0,2.994890416788733e-06,0.0,0.000303938063379457,1.3273261768300022e-05,8.314687352521685e-06,6.0333008037865e-07
471.0,0.00015248152715193112,6.184133323881162e-06,0.00017128268128132633,1.7496572330900212e-05,2.522215757571419e-06,0.0,3.0787588425716185e-06,0.0,0.0003268429672758291,1.372575932860002e-05,8.297519225287938e-06,6.0333008037865e-07
472.0,0.0001625107005478878,6.3349658439758245e-06,0.00018529723095932248,1.734573981080007e-05,2.6422075602150644e-06,0.0,3.166522715963299e-06,0.0,0.0003509744542231736,1.372575932860002e-05,8.331097848215387e-06,3.01665040189325e-07
473.0,0.0001727857750272241,6.184133323881162e-06,0.00020021590571717293,1.7798237371100065e-05,2.7719297715538856e-06,0.0,3.2585346636220875e-06,0.0,0.0003762602154080191,1.4027424368799873e-05,8.4121680675007e-06,3.01665040189325e-07
474.0,0.00018320454996710397,4.675808122934537e-06,0.00021605620821309602,1.9608227612300053e-05,2.909973067508139e-06,0.0,3.3551025572018803e-06,0.0,0.00040261586073740187,1.432908940900016e-05,8.537280307058363e-06,1.508325200946625e-07
475.0,0.00019366385424049597,4.22331056265055e-06,0.00023282638277925976,1.990989265240016e-05,3.054853816753399e-06,0.0,3.456484406088698e-06,0.0,0.0004299467214258444,1.4178256888900016e-05,8.702786402403709e-06,3.01665040189325e-07
476.0,0.00020406192743644533,4.374143082745212e-06,0.00025052550302428046,2.0060725172500304e-05,3.205040093951642e-06,0.0,3.562886829875813e-06,0.0,0.00045815031729060156,1.447992192909987e-05,8.90485934177114e-06,3.01665040189325e-07
477.0,0.0002142999625405682,4.072478042555888e-06,0.00026914312435946734,2.0362390212700157e-05,3.358971911463086e-06,0.0,3.674460310473002e-06,0.0,0.00048711754721050853,1.447992192909987e-05,9.139515953938424e-06,1.508325200946625e-07
478.0,0.00022428250958646189,3.01665040189325e-06,0.000288661244558644,2.1569050373500005e-05,3.5150823839421825e-06,1.508325200946625e-07,3.7913087441239937e-06,0.0,0.0005167350628892299,1.4630754449200013e-05,9.402671586760097e-06,1.508325200946625e-07
479.0,0.00023391956218185,3.01665040189325e-06,0.00030905271664045155,2.187071541370029e-05,3.6718164010529017e-06,3.01665040189325e-07,3.9134771044627644e-06,0.0,0.0005468857559267643,1.4932419489399867e-05,9.690150975260653e-06,3.01665040189325e-07
480.0,0.00024312616897086196,3.3183154420825747e-06,0.000330283743587713,2.187071541370029e-05,3.827643096734037e-06,3.01665040189325e-07,4.040965563327673e-06,0.0,0.0005774508781219026,1.5234084529600154e-05,9.997737335693335e-06,3.01665040189325e-07
481.0,0.0002518251215773193,3.1674829219879123e-06,0.00035231201031670677,2.20215479338e-05,3.981081122172262e-06,3.01665040189325e-07,4.173714559893919e-06,0.0,0.00060831084645392,1.5234084529600154e-05,1.0321190494023301e-05,3.01665040189325e-07
482.0,0.00025994604117051653,2.7149853617039246e-06,0.00037508961153336057,2.24740454941e-05,4.130708336637554e-06,3.01665040189325e-07,4.311621760488449e-06,0.0,0.0006393472744643656,1.5234084529600154e-05,1.0656302794512832e-05,4.524975602839875e-07
483.0,0.0002674265697098208,2.7149853617039246e-06,0.0003985630036414526,2.2624878014200142e-05,4.275180291397782e-06,0.0,4.454539186669785e-06,0.0,0.0006704441125379432,1.5384917049699864e-05,1.0998935276719389e-05,4.524975602839875e-07
484.0,0.0002742137900714602,3.01665040189325e-06,0.0004226726133695817,2.2775710534200105e-05,4.413249114108627e-06,0.0,4.602268197557242e-06,0.0,0.0007014886716385992,1.5837414609900114e-05,1.1345048324853122e-05,4.524975602839875e-07
485.0,0.0002802632194254813,2.564152841609262e-06,0.0004473529112003632,2.3228208094500102e-05,4.543748594694366e-06,0.0,4.754561952952848e-06,0.0,0.0007323706925787974,1.5837414609900114e-05,1.1690676550562885e-05,4.524975602839875e-07
486.0,0.0002855385185685253,2.4133203215146e-06,0.00047253868865557445,2.36807056548001e-05,4.665643520072002e-06,0.0,4.91115745223984e-06,0.0,0.0007629883646763396,1.6139079650099968e-05,1.2032123722132817e-05,4.524975602839875e-07
487.0,0.0002900138256002135,2.564152841609262e-06,0.0004981580042457786,2.36807056548001e-05,4.778005795959086e-06,0.0,5.0717351694589395e-06,0.0,0.000793243565015451,1.628991217020011e-05,1.2365806412746423e-05,3.01665040189325e-07
488.0,0.0002936713696438668,2.4133203215146e-06,0.000524139292021087,2.3982370694999953e-05,4.880039142593788e-06,0.0,5.235959506785208e-06,0.0,0.000823046621171739,1.644074469029982e-05,1.2688414607667884e-05,1.508325200946625e-07
489.0,0.0002965020755133036,3.469147962177237e-06,0.0005504095721487968,2.4585700775400093e-05,4.971072806081101e-06,0.0,5.403468636733505e-06,0.0,0.000852315116298834,1.80999024114001e-05,1.2996870927146054e-05,1.508325200946625e-07
490.0,0.0002985054130095232,4.8266406430292e-06,0.0005768943595331544,2.4736533295500237e-05,5.050558493019335e-06,0.0,5.573874275925734e-06,0.0,0.0008809736468186034,1.9608227612300053e-05,1.3288335223688217e-05,0.0
491.0,0.0002996879387863487,7.692458524827787e-06,0.0006035213022108636,2.4887365815599947e-05,5.118079541652031e-06,0.0,5.746782745569387e-06,0.0,0.0009089560237427817,2.2624878014200142e-05,1.3560295662046236e-05,0.0
492.0,0.00030006454323080496,1.0105778846342387e-05,0.0006302168406383813,2.5189030855800234e-05,5.173341988721355e-06,0.0,5.921775637689421e-06,0.0,0.0009362031595068756,2.5339863375899944e-05,1.3810478847351031e-05,0.0
493.0,0.0002996551007262428,1.1764936567383676e-05,0.00065691096619325,2.549069589590034e-05,5.2161710490357664e-06,0.0,6.098438648583645e-06,0.0,0.0009626645055680765,2.7300686137099895e-05,1.403695280784812e-05,1.508325200946625e-07
494.0,0.0002984867175153169,1.4027424368803612e-05,0.0006835343910764832,2.564152841600005e-05,5.246515758022036e-06,0.0,6.276344242359992e-06,0.0,0.00098829745283416,2.9714006458700024e-05,1.4238069593946025e-05,4.524975602839875e-07
495.0,0.0002965906136982031,1.7345739810886188e-05,0.0007100210488644715,2.5792360936100194e-05,5.264425845453835e-06,0.0,6.455069726213862e-06,0.0,0.0010130667322888883,3.318315442079993e-05,1.4412480178411976e-05,7.541626004733125e-07
496.0,0.00029400230653687257,2.1569050373536732e-05,0.000736308057059825,2.5792360936100194e-05,5.270054372226769e-06,1.508325200946625e-07,6.634196648318687e-06,0.0,0.0010369445602450163,3.7406464983499865e-05,1.455913854231604e-05,7.541626004733125e-07
497.0,0.0002907629620813208,2.3379040614672688e-05,0.0007623347955644855,2.6094025976300048e-05,5.263665482610074e-06,3.01665040189325e-07,6.8133042879044e-06,0.0,0.0010599110619337107,3.951812026479996e-05,1.4677293793424546e-05,1.0558276406626377e-06
498.0,0.0002869971860521573,2.503819833571397e-05,0.0007880481038333064,2.624485849640019e-05,5.245589647351714e-06,4.524975602839875e-07,6.991994249348397e-06,0.0,0.0010820372841348121,4.13281105059002e-05,1.4766590021692486e-05,1.2066601607573e-06
499.0,0.000282965125298948,2.65465235366606e-05,0.0008134131669379496,2.6395691016500335e-05,5.216228567222221e-06,3.01665040189325e-07,7.16987652375706e-06,0.0,0.0011035481687606547,4.2987268227000046e-05,1.4827722769731445e-05,1.0558276406626377e-06
500.0,0.000278609067182083,2.8205681257701885e-05,0.000838405773691755,2.6546523536600045e-05,5.176037949003125e-06,3.01665040189325e-07,7.346574598367208e-06,0.0,0.0011243614154722052,4.4797258468099854e-05,1.4861912593205957e-05,7.541626004733125e-07
501.0,0.0002739063094451323,2.9412341418459184e-05,0.0008629952494324201,2.6848188576800332e-05,5.125593546975822e-06,3.01665040189325e-07,7.521730428974477e-06,0.0,0.0011444232893065267,4.630558366909999e-05,1.4869919051822953e-05,1.0558276406626377e-06
502.0,0.0002688968918624126,3.046816905912182e-05,0.0008871522466656607,2.699902109690004e-05,5.065867372848419e-06,3.01665040189325e-07,7.695011121096413e-06,0.0,0.0011637441496491698,4.751224382980009e-05,1.485256975779637e-05,1.0558276406626377e-06
503.0,0.00026367117511978834,3.046816905912182e-05,0.0009108533232316253,2.805484873760018e-05,4.998167413002923e-06,3.01665040189325e-07,7.866122305078751e-06,0.0,0.0011823906206564923,4.856807147049979e-05,1.4810977794012566e-05,1.0558276406626377e-06
504.0,0.0002583454508711151,2.971400645864851e-05,0.0009340840471487347,2.926150889830028e-05,4.9240031622596995e-06,3.01665040189325e-07,8.034817651470771e-06,0.0,0.0012004643156713205,4.902056903079979e-05,1.474666991710201e-05,9.04995120567975e-07
505.0,0.0002530379446962733,2.6697356056755266e-05,0.0009568405854093569,3.257982434040022e-05,4.844942932387844e-06,4.524975602839875e-07,8.200903701748512e-06,0.0,0.0012180794338073786,4.932223407100008e-05,1.46616212625719e-05,9.04995120567975e-07
506.0,0.00024785600691987095,2.3831538174956672e-05,0.0009791297065951917,3.604897230260031e-05,4.762523032300804e-06,4.524975602839875e-07,8.364241345743468e-06,0.0,0.001235349954860806,4.992556415130004e-05,1.4558204401924631e-05,1.2066601607573e-06
507.0,0.0002428947567963834,1.9759060132400783e-05,0.0010009667269097067,4.042311538530021e-05,4.6782087045675415e-06,6.0333008037865e-07,8.524740336815546e-06,0.0,0.0012523862240429056,5.022722919149989e-05,1.4439046737516787e-05,1.2066601607573e-06
508.0,0.00023823428634557752,1.9759060132400783e-05,0.0010223748950201868,4.117727798580006e-05,4.593359741796741e-06,4.524975602839875e-07,8.68235955039043e-06,0.0,0.0012692915409161548,5.0981391792000175e-05,1.4306958305646715e-05,1.508325200946625e-06
509.0,0.0002339385687512525,1.44799219290876e-05,0.0010433839259459162,4.645641618909995e-05,4.509208382564502e-06,4.524975602839875e-07,8.837102025990272e-06,0.0,0.001286159596723159,5.0981391792000175e-05,1.4164838131809173e-05,1.3574926808519623e-06
510.0,0.00023005641158418546,1.1614104047289011e-05,0.0010640288631655701,5.0378061711600034e-05,4.42684549646381e-06,4.524975602839875e-07,8.989012842826142e-06,0.0,0.001303074287592582,5.203721943269988e-05,1.4015584787029587e-05,1.0558276406626377e-06
511.0,0.00022662680712013517,1.0859941446815698e-05,0.0010843479244978514,5.203721943260013e-05,4.347253066939242e-06,4.524975602839875e-07,9.13816658424655e-06,0.0,0.001320112898202233,5.2942214553200126e-05,1.386203939848179e-05,1.0558276406626377e-06
512.0,0.00022367712285091827,1.4178256888898276e-05,0.0011043828680817526,5.309304707330027e-05,4.271274067213663e-06,4.524975602839875e-07,9.284673843896303e-06,0.0,0.0013373446647765672,5.7316357636000206e-05,1.3706932849310734e-05,1.0558276406626377e-06
513.0,0.0002212274802125389,1.463075444918226e-05,0.0011241772919075024,5.4601372274200224e-05,4.199647459380708e-06,3.01665040189325e-07,9.428669282811162e-06,0.0,0.0013548334414028524,5.927718039720016e-05,1.3552864382759493e-05,7.541626004733125e-07
514.0,0.00021929128876677502,1.508325200946625e-05,0.0011437763576823156,5.580803243500007e-05,4.133006511518507e-06,3.01665040189325e-07,9.570311038317174e-06,0.0,0.0013726379574874078,6.09363381183e-05,1.3402278222157696e-05,7.541626004733125e-07
515.0,0.00021787656530937406,1.628991217022355e-05,0.0011632262673096877,5.761802267610031e-05,4.071877869326213e-06,0.0,9.7097794261468e-06,0.0,0.0013908126120452085,6.395298852009991e-05,1.325741938914457e-05,3.01665040189325e-07
516.0,0.00021698870306004455,1.7345739810886188e-05,0.0011825737015193811,5.882468283690016e-05,4.0167110540606405e-06,0.0,9.847270500387606e-06,0.0,0.0014094096750798134,6.62154763215999e-05,1.3120354951230542e-05,1.508325200946625e-07
517.0,0.00021663143209642985,2.021155769268477e-05,0.0012018656536850946,6.003134299760026e-05,3.967901711789513e-06,0.0,9.9829912991697e-06,0.0,0.0014284800770806942,7.028795436409994e-05,1.2993022085422811e-05,3.01665040189325e-07
518.0,0.0002168065837042438,2.1870715413726065e-05,0.0012211495000271676,6.063467307799997e-05,3.925763274447754e-06,1.508325200946625e-07,1.011716554972789e-05,0.0,0.0014480732492811392,7.255044216550018e-05,1.2877139257872575e-05,3.01665040189325e-07
519.0,0.0002175159480616057,2.4133203215146e-05,0.0012404727132743893,6.153966819859996e-05,3.890574272609413e-06,1.508325200946625e-07,1.0250024142836483e-05,0.0,0.0014682386854788314,7.571792508749998e-05,1.2774309662402303e-05,4.524975602839875e-07
520.0,0.00021876117574068577,2.7451518657228573e-05,0.00125988292230338,6.199216575889996e-05,3.862568550169108e-06,1.508325200946625e-07,1.038180725472862e-05,0.0,0.0014890259052987944,7.948873808989992e-05,1.2685991965998312e-05,6.0333008037865e-07
521.0,0.0002205449195509999,3.046816905912182e-05,0.0012794279631762292,6.229383079900007e-05,3.8419437203717405e-06,1.508325200946625e-07,1.0512763589947844e-05,0.0,0.0015104856463171769,8.280705353199986e-05,1.261349853566664e-05,9.04995120567975e-07
522.0,0.00022287072727070786,3.37864845012044e-05,0.0012991558922563142,6.274632835930006e-05,3.8288819233374e-06,3.01665040189325e-07,1.064314635426278e-05,0.0,0.0015326697658812848,8.657786653430005e-05,1.255806785777261e-05,1.80999024113595e-06
523.0,0.00022574369311651068,3.650146986290832e-05,0.0013191151506500125,6.350049095980035e-05,3.823542387219117e-06,3.01665040189325e-07,1.077321580848722e-05,0.0,0.0015556320595750102,9.004701449650014e-05,1.2520823566540487e-05,1.80999024113595e-06
524.0,0.00022917071098709705,4.419392838773611e-05,0.001339354795440081,6.440548608040034e-05,3.82607669381791e-06,4.524975602839875e-07,1.0903237505476839e-05,0.0,0.001579428743932655,9.864446814189997e-05,1.2502820284339155e-05,2.4133203215146e-06
525.0,0.00023315996789825545,5.218805195275322e-05,0.0013599243589423678,6.500881616080005e-05,3.836631688865169e-06,1.0558276406626377e-06,1.1033480820829472e-05,0.0,0.0016041178076614526,0.00010724192178729981,1.2505066306976831e-05,2.2624878014199374e-06
526.0,0.00023772287213935571,5.822135275653972e-05,0.0013808747487314523,6.81762990827001e-05,3.855355164053158e-06,1.508325200946625e-06,1.1164223129703108e-05,0.0,0.001629761844000511,0.00011644270551310022,1.252850032562576e-05,2.7149853617039246e-06
527.0,0.00024287031845343003,6.59138112813675e-05,0.0014022566671611672,7.043878688420008e-05,3.882395527335079e-06,2.564152841609262e-06,1.1295740454326501e-05,0.0,0.0016564227260689236,0.00012639765183929987,1.2574074960933367e-05,4.072478042555888e-06
528.0,0.00024861875795042365,7.405876736647928e-05,0.001424123566600308,7.300293972580018e-05,3.917917153766881e-06,2.111655281325275e-06,1.142832179886349e-05,0.0,0.0016841706463495952,0.00013710676076609998,1.2642678833015353e-05,4.374143082745212e-06
529.0,0.0002549850686688765,7.828207792912983e-05,0.0014465296071802844,7.586875760760012e-05,3.962097326989556e-06,2.4133203215146e-06,1.1562257405312416e-05,0.0,0.0017130769332544733,0.0001441958892105001,1.273524303093227e-05,5.128305683218524e-06
530.0,0.0002619890512120516,8.069539825064443e-05,0.0014695304886169788,7.963957060990031e-05,4.015123816609404e-06,2.7149853617039246e-06,1.1697844408523967e-05,0.0,0.0017432173842375543,0.0001503800225344,1.2852673500318326e-05,5.429970723407849e-06
531.0,0.00026965318775067396,9.00470144965135e-05,0.0014931836591826116,8.220372345149997e-05,4.077199628889717e-06,2.7149853617039246e-06,1.1835386946622225e-05,0.0,0.0017746722338799078,0.0001622957916219002,1.2995878124278307e-05,5.429970723407849e-06
